Spatial_contribution,Score,Rel_Score,Year,Producing_country,Method_name,Midpoint,Midpoint_abb,Unit
IN,0.0019975695369036594,0.00024417250964468455,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GN,1.7815638445255172e-06,2.177690973823697e-07,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
BA,0.019387458453419687,0.002369822075651652,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IE,0.0913302679185029,0.011163736887352121,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
UA,0.015703040859538706,0.001919458033821384,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SK,3.2731009370317476e-06,4.0008683319941673e-07,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
US,0.0410256313117825,0.005014759772860218,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
VN,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
KZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
RO,0.00037486106338527087,4.582106651302582e-05,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ID,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
CN,0.1674344297411354,0.020466313765572498,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IT,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
AU,0.047315380448321606,0.005783585990587181,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
AZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SI,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
FR,0.09517435028035354,0.011633617519907644,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
VE,0.010408245479393691,0.0012722497879301962,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
RU,6.9765683208902135e-06,8.527794222672529e-07,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GB,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GLO,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
DE,1.6724534328299479,0.20443200820480442,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
HU,0.21344492013064267,0.026090396782878975,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GR,0.02429490970989306,0.0029696833906722245,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JM,0.0048118883073705035,0.0005881801972019334,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JP,0.036823758581923265,0.00450114470679968,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
TR,0.0005475977978799099,6.693550643122815e-05,2010,CH,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
CH,0.004085801314447203,0.8096425866649698,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ME,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ES,2.378341556978698e-05,0.0047129227829952715,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IR,2.148030035624579e-06,0.00042565373605604013,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CA,7.198470010612645e-08,1.4264491664864943e-05,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BR,6.9291819783892414e-06,0.0013730870369584767,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SA,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SR,6.248971242464341e-05,0.012382964445319257,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IN,6.475579614111562e-07,0.00012832011704498613,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GN,5.735376017623472e-10,1.1365223898639742e-07,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BA,6.795738622978104e-06,0.0013466438951771334,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IE,3.2013279997853394e-05,0.0063437531172753,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
UA,5.504264515875365e-06,0.001090725323466809,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SK,1.1470530062948023e-09,2.2730007936864266e-07,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
US,2.025141855556205e-05,0.004013022083326294,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VN,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
KZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RO,1.3139690338063105e-07,2.6037616747708834e-05,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ID,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CN,5.7758342119559494e-05,0.011445395876154445,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IT,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AU,2.1019160965188156e-05,0.004165157956459464,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SI,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
FR,3.335818072405886e-05,0.0066102587104186405,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VE,4.207212109800817e-06,0.0008337013557616387,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RU,2.4454357405713202e-09,4.845876649748469e-07,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GB,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GLO,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
DE,0.0005862024679551046,0.11616190948550174,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
HU,7.48171398763578e-05,0.014825768067130018,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GR,8.515899782452912e-06,0.001687511113980265,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JM,1.945057420285977e-06,0.00038543267275474406,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JP,1.1854596530101549e-05,0.0023491074234478714,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
TR,1.762852748952133e-07,3.4932698624484256e-05,2010,CH,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CH,0.0015589068837894744,0.8384302517898409,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ME,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ES,7.337853697682902e-06,0.003946533681594889,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IR,8.107029838779367e-07,0.0004360221344633869,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CA,1.66796939803205e-08,8.970875790671155e-06,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BR,2.1353845490593004e-06,0.0011484784779343556,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SA,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SR,1.9257617752565196e-05,0.01035736609354548,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IN,2.4347134438679834e-07,0.0001309467183066221,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GN,2.1646072077418242e-10,1.1641953634853376e-07,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BA,2.096673303200645e-06,0.0011276583250760441,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IE,9.876986707867645e-06,0.005312161065240845,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
UA,1.6982183345752312e-06,0.000913356429853523,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SK,3.5393788305353375e-10,1.9035917506835068e-07,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
US,4.769603578194497e-06,0.0025652461802480485,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
VN,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
KZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RO,4.0539627142548175e-08,2.18035151079512e-05,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ID,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CN,2.3291602967937442e-05,0.012526973063026157,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IT,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AU,5.528492888353754e-06,0.0029734012548159098,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SI,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
FR,1.0292341002512239e-05,0.005535551961427232,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
VE,1.2965475017818854e-06,0.0006973249394691107,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RU,7.544858591130088e-10,4.0578675699364145e-07,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GB,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GLO,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
DE,0.00018086458030047508,0.09727478733852973,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
HU,2.3083171038583062e-05,0.012414871668884622,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GR,2.6273922947413552e-06,0.0014130960650297411,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
JM,5.994134021819078e-07,0.0003223838029991355,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
JP,4.474095300648587e-06,0.002406312325939494,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
TR,6.653294245685505e-08,3.578355594967873e-05,2010,CH,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CH,2.965027158676914e-07,0.4146420536110024,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ME,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ES,1.1262234774711762e-08,0.015749589819337564,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IR,7.169080354923287e-10,0.0010025547968991126,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CA,2.971320860855851e-11,4.155221917873607e-05,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BR,2.5716438800979927e-09,0.003596296568412612,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SA,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SR,2.3191952370544527e-08,0.032432616106161584,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IN,2.0851525464817744e-10,0.000291596632238344,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GN,1.9141769270890713e-13,2.676866718405315e-07,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BA,3.2180021849306835e-09,0.004500191610655484,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IE,1.51593266481122e-08,0.021199449436200467,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
UA,2.6064482431028813e-09,0.0036449684752069143,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SK,5.432129631009261e-13,7.596521937721279e-07,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
US,7.262083236690415e-09,0.010155607168532728,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VN,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
KZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RO,6.222075776853511e-11,8.701216345650807e-05,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ID,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CN,5.947994313337216e-09,0.008317929128343098,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IT,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AU,7.191339231341129e-09,0.010056675731858181,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SI,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
FR,1.5796737410070065e-08,0.022090831852575703,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VE,1.561432388982175e-09,0.0021835736999832687,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RU,1.1579943754416562e-12,1.6193887617453647e-06,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GB,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GLO,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
DE,2.7759234975417366e-07,0.38819699047929135,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
HU,3.542835779314218e-08,0.04954452774041032,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GR,4.032556749839371e-09,0.005639299482175517,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JM,7.218736670786878e-10,0.0010094989480594761,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JP,3.9560127997921774e-09,0.005532257155274103,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
TR,5.883541765168418e-11,8.227795933930477e-05,2010,CH,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CH,0.012782848929033985,0.6789395003229958,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ME,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ES,0.0001478034204145878,0.00785032984113452,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IR,1.692819013653283e-05,0.0008991123196774586,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CA,3.292698807533851e-07,1.748861537449226e-05,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BR,4.535462177976426e-05,0.002408934379139117,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SA,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SR,0.00040902315614806714,0.02172457632859545,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IN,5.046582715554372e-06,0.0002680407447712897,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GN,4.519844445828309e-09,2.4006392836406974e-07,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BA,4.2232345556259285e-05,0.002243099934030249,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IE,0.00019894780031925454,0.010566777475740807,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
UA,3.420646118329593e-05,0.0018168185975237028,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SK,7.130281179215309e-09,3.787128806617873e-07,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
US,8.139746868408638e-05,0.004323289512591202,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
VN,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
KZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RO,8.165727910525412e-07,4.337088905708153e-05,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ID,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CN,0.00044655229936596964,0.023717873588491832,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IT,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AU,0.00011266650282112631,0.005984091617853112,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SI,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
FR,0.00020732543729057293,0.011011741559316519,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
VE,2.7538086066346896e-05,0.0014626390797180568,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RU,1.5197302917762595e-08,8.071791590845852e-07,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GB,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GLO,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
DE,0.003643207500921505,0.19350283289591874,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
HU,0.00046495430673983645,0.024695265229487888,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GR,5.2922426448926545e-05,0.0028108855833775424,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
JM,1.2731271049953331e-05,0.0006762000281094737,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
JP,9.34212584885444e-05,0.004961912865424988,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
TR,1.3892639141771317e-06,7.378841390871948e-05,2010,CH,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CH,0.02467326430591883,0.6819087648040375,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ME,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ES,0.00027060446216509984,0.007478846424921493,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IR,3.961795577998604e-05,0.0010949435370621176,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
CA,4.972709755319572e-07,1.3743355256667481e-05,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
BR,0.00010411216859806323,0.002877406062267331,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SA,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SR,0.0009389184512327463,0.025949412829750777,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IN,1.1709817504516802e-05,0.00032363075641637874,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GN,1.0578069118011614e-08,2.92351995132831e-07,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
BA,7.732070710660212e-05,0.0021369555006221673,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IE,0.0003642417243733712,0.010066751657905064,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
UA,6.262658617224843e-05,0.001730845886102187,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SK,1.3054055573062945e-08,3.607822135385307e-07,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
US,0.00012526618347983705,0.003462051368207502,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
VN,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
KZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
RO,1.4950145374629084e-06,4.1318550474930626e-05,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ID,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
CN,0.000984652929303961,0.02721340210428783,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IT,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
AU,0.0002161249301936931,0.005973165219017491,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
AZ,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SI,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
FR,0.00037957656947822034,0.010490569323628381,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
VE,6.32140674694495e-05,0.0017470824343251052,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
RU,2.7823832389048957e-08,7.689827718491009e-07,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GB,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GLO,0.0,0.0,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
DE,0.006670094379256993,0.1843451179742918,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
HU,0.0008512572714606927,0.02352667191965215,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GR,9.689253267526342e-05,0.0026778729581992864,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
JM,2.9224813453354118e-05,0.0008077024667880881,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
JP,0.0002186317839318577,0.006042448533739902,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
TR,3.2513714630540355e-06,8.9859966269579e-05,2010,CH,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
JP,23.390177487321758,0.9804639143443087,2010,JP,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ME,0.0,0.0,2010,JP,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ES,0.003696406280872657,0.00015494508210190899,2010,JP,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IR,0.0001897218238509645,7.952714431101882e-06,2010,JP,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
CA,0.00024398400571428363,1.0227263705446205e-05,2010,JP,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
