Location,Stage,Score,Rel_Score,Year,Method_name,Midpoint,Midpoint_abb,Unit
ME,Alumina consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
HU,Alumina consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ES,Alumina consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
MZ,Alumina consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GLO,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GR,Alumina production,142344.78243731504,0.0004180231926019635,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IR,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RO,Alumina production,213517.17365597235,0.0006270347889029447,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AZ,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BA,Alumina production,71560.1461637543,0.00021015031425973752,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RU,Alumina production,1916553.807880799,0.00562833373900862,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SA,Alumina production,1037519.6712132994,0.003046878697776762,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
US,Alumina production,627064.2021191224,0.0018414962266121177,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BR,Alumina production,6827038.352484443,0.0200489285188824,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
FR,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GB,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SK,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JP,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
TR,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AU,Alumina production,5976641.416430075,0.017551572197831985,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
DE,Alumina production,434942.3907806844,0.0012772930885059984,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SI,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SR,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IN,Alumina production,7594809.990190198,0.02230363954999683,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CA,Alumina production,621389.4797302933,0.0018248312984743208,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CN,Alumina production,47563163.86249035,0.13967849939848898,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
KZ,Alumina production,306330.22430043336,0.0008995983987606572,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IT,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ID,Alumina production,1602691.2195804536,0.004706615085517376,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
UA,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VE,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ME,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
HU,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ES,Alumina production,324229.78221832827,0.0009521639387044712,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GN,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IE,Alumina production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VN,Alumina production,861526.365408917,0.0025300400591612604,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JM,Alumina production,1440390.8245138824,0.004229988347644736,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GLO,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RO,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AZ,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RU,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
US,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
FR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GB,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SK,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JP,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
TR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AU,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
DE,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SI,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SR,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
KZ,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IT,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ID,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
UA,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VE,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ME,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
HU,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ES,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IE,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VN,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JM,Bauxite consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GLO,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GR,Bauxite production,816.6252974837042,2.3981793232498424e-06,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IR,Bauxite production,0.004003393767071991,1.175674594529804e-11,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GH,Bauxite production,1159.1338650573598,3.404022477168857e-06,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RO,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
MY,Bauxite production,2283.7297180344053,6.706617351381517e-06,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BA,Bauxite production,430.7196465097231,1.264892177060816e-06,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RU,Bauxite production,11605.07930651693,3.4080576885531626e-05,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SA,Bauxite production,3696.7469811626606,1.0856217901683946e-05,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
US,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BR,Bauxite production,43065.16073954342,0.00012646923669428064,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
TR,Bauxite production,299.6714673559021,8.800436613895195e-07,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AU,Bauxite production,59433.24313083507,0.0001745373003129304,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SR,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IN,Bauxite production,36194.00794835709,0.00010629075752949291,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CN,Bauxite production,60538.86541098497,0.00017778417559312305,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
KZ,Bauxite production,1092.131727640737,3.2072576438221454e-06,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
MX,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ID,Bauxite production,7191.881199198558,2.112036063581711e-05,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VE,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ME,Bauxite production,247.61442750416938,7.271680194192072e-07,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
HU,Bauxite production,0.0008391578338319261,2.4643505071908588e-12,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
MZ,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GN,Bauxite production,36309.79767390736,0.00010663079662271604,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VN,Bauxite production,3483.657356779792,1.023043869453874e-05,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JM,Bauxite production,9687.075074822358,2.8447983694347262e-05,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
FJ,Bauxite production,79.93054227698713,2.3473161359986284e-07,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
TZ,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SL,Bauxite production,1402.6872630498415,4.119264492047125e-06,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SB,Bauxite production,329.21555327371453,9.668056269944712e-07,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
DO,Bauxite production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GY,Bauxite production,677.7455713889782,1.9903319438394344e-06,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
PK,Bauxite production,42.70726292242466,1.2541820001014267e-07,2017,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GLO,Aluminium consumption,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GLO,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AR,Primary Aluminium Ingot production,197225.37432024948,0.0010443888987967781,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GR,Primary Aluminium Ingot production,73713.21422670472,0.0003903415719114948,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CM,Primary Aluminium Ingot production,29363.57930326369,0.0001554921437414597,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IR,Primary Aluminium Ingot production,166393.6160518253,0.0008811221478682595,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GH,Primary Aluminium Ingot production,17128.754593569476,9.070375051584616e-05,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RO,Primary Aluminium Ingot production,110569.82134005737,0.0005855123578672437,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
MY,Primary Aluminium Ingot production,303423.6528003913,0.0016067521519950829,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BH,Primary Aluminium Ingot production,480094.521608371,0.0025422965501729175,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AZ,Primary Aluminium Ingot production,17128.754593569476,9.070375051584616e-05,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BA,Primary Aluminium Ingot production,42681.45941856849,0.0002260157576317573,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RU,Primary Aluminium Ingot production,1699196.323297003,0.008997938439939812,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
NZ,Primary Aluminium Ingot production,164925.43708666647,0.0008733475406812097,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
EG,Primary Aluminium Ingot production,146817.89651633304,0.0007774607187073758,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
TJ,Primary Aluminium Ingot production,61174.12354846162,0.00032394196612801776,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
OM,Primary Aluminium Ingot production,123816.42606209441,0.0006556585394431508,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SA,Primary Aluminium Ingot production,372917.4571514823,0.0019747502255167155,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
US,Primary Aluminium Ingot production,362640.20439531695,0.0019203279752070823,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BR,Primary Aluminium Ingot production,392003.7836985829,0.002075820118948554,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
NL,Primary Aluminium Ingot production,20475.892840751363,0.00010842821441985993,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ZA,Primary Aluminium Ingot production,350405.37968557404,0.0018555395819812109,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IS,Primary Aluminium Ingot production,356280.53542907303,0.0018866509309055592,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
NG,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
FR,Primary Aluminium Ingot production,175683.16057364643,0.0009303140797223968,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GB,Primary Aluminium Ingot production,19656.85712712127,0.00010409108584306534,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
PL,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AE,Primary Aluminium Ingot production,1272421.7698080824,0.006737992895463197,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
HR,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
QA,Primary Aluminium Ingot production,303423.65280039137,0.001606752151995083,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SK,Primary Aluminium Ingot production,81903.57136300545,0.00043371285767943973,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CH,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
JP,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
TR,Primary Aluminium Ingot production,39151.4390710144,0.00020732285832192587,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AU,Primary Aluminium Ingot production,709130.4401738257,0.003755135271356292,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
DE,Primary Aluminium Ingot production,225234.82124826472,0.0011927103586184579,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SI,Primary Aluminium Ingot production,32761.428545202183,0.0001734851430717759,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SE,Primary Aluminium Ingot production,50370.69638824835,0.0002667334074728554,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SR,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
NO,Primary Aluminium Ingot production,503706.9638824838,0.0026673340747285557,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IN,Primary Aluminium Ingot production,1599825.6790395107,0.008471730298180675,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CA,Primary Aluminium Ingot production,1010637.2677366952,0.005351737050936563,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CN,Primary Aluminium Ingot production,16014406.759011492,0.08480282366086238,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
KZ,Primary Aluminium Ingot production,110113.42238724067,0.0005830955390304836,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IT,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
MX,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ID,Primary Aluminium Ingot production,122348.24709692324,0.0006478839322560355,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
UA,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
VE,Primary Aluminium Ingot production,85643.77296785337,0.00045351875257926245,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ME,Primary Aluminium Ingot production,18969.53751936361,0.00010045144783633571,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
HU,Primary Aluminium Ingot production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ES,Primary Aluminium Ingot production,167902.3212941609,0.00088911135824285,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
MZ,Primary Aluminium Ingot production,282379.7542997274,0.0014953161156470811,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GLO,Primary Aluminium Liquid production,0.0,0.0,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AR,Primary Aluminium Liquid production,73127.82001512249,0.0003872416705012247,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GR,Primary Aluminium Liquid production,154513.55982063792,0.0008182123986146632,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CM,Primary Aluminium Liquid production,151499.16749738815,0.0008022499602627484,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IR,Primary Aluminium Liquid production,1823877.921094755,0.009658178417037158,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GH,Primary Aluminium Liquid production,88374.51437347807,0.000467979143486612,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RO,Primary Aluminium Liquid production,231770.3397309561,0.0012273185979219906,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
MY,Primary Aluminium Liquid production,3325895.0325846965,0.017611972407539107,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BH,Primary Aluminium Liquid production,451456.175864181,0.0023906448142934885,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AZ,Primary Aluminium Liquid production,187752.13893623376,0.000994224248812696,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BA,Primary Aluminium Liquid production,90409.76255300852,0.00047875661374024417,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RU,Primary Aluminium Liquid production,3599313.1025269227,0.019059832744791783,2017,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
