Database,Code,Name,Location,Unit,Amount_fu,Method_name,Midpoint,Midpoint_abb,Midpoint_unit,Score,Year
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.741765565826769,2006
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.000676608363999747,2006
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00022719314410684545,2006
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,2.3388991721608793e-07,2006
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.003972361066961336,2006
ecoinvent 3.4 cutoff to edit,a224efa65f6541338c4071e710166f71,market for consumption of alumina,SI,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.007545488454158124,2006
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,0.9647769198280455,2006
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0004928004953635179,2006
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00012310300385666507,2006
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,1.5050873643200007e-07,2006
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0021385773513986645,2006
ecoinvent 3.4 cutoff to edit,c126b725b9934d6fb2563ba42ff002d4,market for consumption of alumina,US,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.003873844064331693,2006
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,1.7312043930723857,2006
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0006692029142028109,2006
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00022505798042394106,2006
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,2.3163399921615467e-07,2006
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.003975312083184632,2006
ecoinvent 3.4 cutoff to edit,e0464282182147f198f159ed1d979a20,market for consumption of alumina,CH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.007633423737345615,2006
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.416262431561174,2006
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.00817917049138594,2006
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0026887284710267493,2006
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.253569145753871e-07,2006
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.023570288504395895,2006
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04901545838404568,2006
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,15.037803449132452,2006
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0014784725222641304,2006
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0012741496686295981,2006
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.399416735294245e-07,2006
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02394588111911889,2006
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03740827110916554,2006
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.003392830763117,2006
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007980432324875157,2006
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002617835881798331,2006
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.18479188376407e-07,2006
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.022952728994103874,2006
ecoinvent 3.4 cutoff to edit,b8aa3e0214b24c53a83c2805f99cf926,"aluminium production, primary, ingot",NO,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04900229147123383,2006
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.791177717905878,2006
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008370906909769165,2006
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0027581855131384543,2006
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.240688347112589e-07,2006
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02421928201656612,2006
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04918803364806486,2006
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.794912683265404,2006
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0011603085876936332,2006
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0009159483060223177,2006
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.246393839982589e-07,2006
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.015157644536823847,2006
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03374352353415649,2006
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.865042672785563,2006
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008394053237313445,2006
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002765604640288645,2006
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.338154174805841e-07,2006
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.024243423312796983,2006
ecoinvent 3.4 cutoff to edit,9d621cf9692b46c59ecc074e268545c6,"aluminium production, primary, ingot",GR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.049042066210752154,2006
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,15.58339322295464,2006
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0016356984358377508,2006
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0013502298861687348,2006
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,9.181384555214681e-07,2006
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02556600873162363,2006
ecoinvent 3.4 cutoff to edit,66e9821e79164a17a59d9c45d4201159,"aluminium production, primary, ingot",SA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04189366956698975,2006
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.471961686868301,2006
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008203594920496934,2006
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002697956215771413,2006
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.245671495101483e-07,2006
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.023671528159843726,2006
ecoinvent 3.4 cutoff to edit,23895bac3bf54228accd2b7531cc132f,"aluminium production, primary, ingot",GB,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04910305593612933,2006
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.85038487968532,2006
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008384028171378165,2006
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0027626570701367063,2006
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.317447256019079e-07,2006
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.024241827500867938,2006
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.049136961700523916,2006
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,18.85817291604342,2006
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.010584525879250906,2006
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005017651093535016,2006
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.690943015398098e-07,2006
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07619532339710197,2006
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.15668254944971632,2006
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,19.99106471348262,2006
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.03249476861168569,2006
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.00849144221660148,2006
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.5635753576196554e-07,2006
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.04465137935239483,2006
ecoinvent 3.4 cutoff to edit,a4e5fc6bf7dd488ca9112cbb6daea551,"aluminium production, primary, ingot",NZ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.08429251195276205,2006
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,17.565786655677613,2006
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.019485301818339355,2006
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005251759341402621,2006
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.6950853003251716e-07,2006
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.029125575833075342,2006
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.06539254292630367,2006
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.863746042352371,2006
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008393506911931938,2006
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0027653960684131795,2006
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.337629192879598e-07,2006
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02424122366712322,2006
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04904063658062177,2006
ecoinvent 3.4 cutoff to edit,c108bd356aba49858de5964f9453f017,"aluminium production, primary, ingot",VE,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,6.80513315817769,2006
ecoinvent 3.4 cutoff to edit,c108bd356aba49858de5964f9453f017,"aluminium production, primary, ingot",VE,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0011209602352903775,2006
ecoinvent 3.4 cutoff to edit,c108bd356aba49858de5964f9453f017,"aluminium production, primary, ingot",VE,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.000908355696876636,2006
ecoinvent 3.4 cutoff to edit,c108bd356aba49858de5964f9453f017,"aluminium production, primary, ingot",VE,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.536740124643644e-07,2006
ecoinvent 3.4 cutoff to edit,c108bd356aba49858de5964f9453f017,"aluminium production, primary, ingot",VE,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.015225988106290772,2006
