Database,Code,Name,Location,Unit,Amount_fu,Method_name,Midpoint,Midpoint_abb,Midpoint_unit,Score,Year,Type
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002556015112717991,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.251877100028943e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0234699967485097,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04645521896862412,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,19.990240893352127,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.03249486783282062,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.008492529590310029,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.5847945617698007e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.04470025276429514,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.08453783577700448,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,7.344528225392622,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0011260507132098269,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0009272722888464428,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.587629068122952e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.015837580687589885,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03446831658975072,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,29.360565171483863,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.005366814370261153,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.004027840183601889,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,3.189093343547042e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.08124420449403459,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1523364195153866,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,21.081854397988355,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.011870902497407763,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005531800266602882,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.195592260061059e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0835846592915674,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.17127098165697527,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.783569376681516,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0076016225017188285,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0026058593691837967,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,6.919683508009744e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.025110830564888616,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.05250057034462288,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,8.826862730729154,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0018015522627116522,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001190475895959576,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.6557654833802786e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.019387917010300022,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.041397767443270235,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,29.770652851328297,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.016373475528080966,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0060450834743799725,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.687171867233971e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.0738127059188847,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.13123073407747282,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,17.212811484038326,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.019323811934106653,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005187676221078289,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.754441317112084e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.02811732952767637,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.06286395953895048,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.492412271768966,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.01642769961892717,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006111486685786325,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.098865274988558e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07603096812039785,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.13830442035459078,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.436672656335304,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007512070139308747,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002556015067296204,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.251876768664754e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.023469995606896984,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,1c96be416fb84f18976893b4ee9a9760,"aluminium production, primary, ingot",HU,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.0464552181198917,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,19.300666584688045,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.01988653466501653,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005496479916221708,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.790747037315914e-07,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.03423096530643965,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,c152a1dd1e13447ea086580d6dfef97a,"aluminium production, primary, ingot",MX,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.07816921480066244,2008,localized_for_alumina
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.25223295497361,2008,default
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.007406798462060457,2008,default
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0025222365814671845,2008,default
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,7.971615612416823e-07,2008,default
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.023370739555793427,2008,default
ecoinvent 3.4 cutoff to edit,5485be0108344db0a641ac22f8084d68,"aluminium production, primary, ingot",CH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.047113810480351084,2008,default
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,19.598295063241736,2008,default
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.011194769213162576,2008,default
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0052683655023475166,2008,default
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.128095648220458e-07,2008,default
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.08003154370594631,2008,default
ecoinvent 3.4 cutoff to edit,f3fdcf5dbcd448568ae885aeaf376cfb,"aluminium production, primary, ingot",GH,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.164336155733511,2008,default
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,21.08102886776752,2008,default
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.011870693294007813,2008,default
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005531686635896642,2008,default
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.195694359345081e-07,2008,default
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.08358241179683559,2008,default
ecoinvent 3.4 cutoff to edit,d3014afab67e44e39abbff1023289422,"aluminium production, primary, ingot",MZ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.17126585645176667,2008,default
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.490329822817696,2008,default
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.016427192990156117,2008,default
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006111203904700246,2008,default
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.098776345439017e-07,2008,default
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07602506929941918,2008,default
ecoinvent 3.4 cutoff to edit,1ed7c3386d2a42ab863b5ee01784658a,"aluminium production, primary, ingot",KZ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.13828936247420925,2008,default
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,21.438223758909757,2008,default
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.011857531818917244,2008,default
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005559197780959833,2008,default
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.390298647570232e-07,2008,default
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.08457499280966721,2008,default
ecoinvent 3.4 cutoff to edit,c13ad954a3f4494e92f7cb07fe519635,"aluminium production, primary, ingot",NG,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.17320816921621415,2008,default
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.122329236586825,2008,default
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.016345231508635927,2008,default
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006064448380147002,2008,default
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.993558085797467e-07,2008,default
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07498411845130845,2008,default
ecoinvent 3.4 cutoff to edit,54e0b73a67514bf6b15b4254487a6cf1,"aluminium production, primary, ingot",JP,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.13537186865435166,2008,default
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,30.573754492581106,2008,default
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.016469555449702585,2008,default
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.006123487343533765,2008,default
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,5.042519633708436e-07,2008,default
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07617180297780159,2008,default
ecoinvent 3.4 cutoff to edit,0af8022a567f4f538d6e4b28be75257d,"aluminium production, primary, ingot",IN,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.1382951868993224,2008,default
