Score,Rel_score,Inventory_amount,Biosphere_flow,Year,Country,Method_name,Midpoint,Midpoint_abb,Unit
233353711661.24188,0.6162378696676014,233353711661.24136,"'Carbon dioxide, fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
57513091379.88118,0.15187992793269398,57513091379.88117,"'Carbon dioxide, fossil' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
41602114147.8602,0.10986239736080362,41602114147.86018,"'Carbon dioxide, fossil' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
21771587597.947247,0.05749416482441556,870863503.9178901,"'Methane, fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
14408270112.847649,0.03804919843240411,1949698.256136353,"'Methane, tetrafluoro-, R-14' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
2696999040.084349,0.007122204875703242,2696999040.084349,"'Carbon dioxide, from soil or biomass stock' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
1788799841.785239,0.004723842598928609,146622.93785124912,"'Ethane, hexafluoro-, HFC-116' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
1469770917.9071891,0.0038813545878600025,64463.63675031534,"'Sulfur hexafluoride' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
1270860610.5718045,0.0033560744747875857,56989266.99781009,"'Methane, non-fossil' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
1023246311.5615317,0.002702177405677153,3433712.4549044645,"'Dinitrogen monoxide' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
747274881.3810385,0.001973395141993132,2507633.8301377124,"'Dinitrogen monoxide' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
479325320.9336024,0.0012657969421059026,1608474.2313208114,"'Dinitrogen monoxide' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
339347633.84665304,0.0008961454329125017,13573905.353866123,"'Methane, fossil' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
156457218.53391084,0.0004131704713718907,6258288.741356434,"'Methane, fossil' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
39106208.898634724,0.00010327123871702042,3910.6208898634736,"'Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-, CFC-114' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
4928076.777360974,1.3014009990327074e-05,3520.054840972125,"'Methane, tetrachloro-, R-10' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
4751991.731914766,1.2549006573352856e-05,665.5450604922643,"'Methane, bromotrifluoro-, Halon 1301' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
2815076.680191886,7.434022985975587e-06,2815076.6801918866,"'Carbon dioxide, from soil or biomass stock' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
807978.8486572846,2.133701499275294e-06,427.5020363266057,"'Methane, bromochlorodifluoro-, Halon 1211' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
468522.03973402607,1.2372677580425633e-06,21009.957657549407,"'Methane, non-fossil' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
464654.3130669771,1.2270539087543256e-06,38.08641910385057,"'Ethane, hexafluoro-, HFC-116' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
269090.9449699252,7.10612355357922e-07,2170.088265886495,"'Ethane, 1,1-difluoro-, HFC-152a' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
88762.51909238215,2.3440306683968805e-07,5.997467506242034,"'Methane, trifluoro-, HFC-23' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
81796.14940643866,2.1600635575238035e-07,3271.8459762575467,"'Methane, from soil or biomass stock' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
-68304.8937371459,-1.803787987977473e-07,68304.8937371459,"'Carbon dioxide, to soil or biomass stock' (kilogram, None, ('soil',))",2000,GLO,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
220980376.76884744,0.8931659603982678,669637478.7511408,"'Phosphate' (kilogram, None, ('water', 'ground-, long-term'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
26351515.3573152,0.10650844598154449,79853073.66727304,"'Phosphate' (kilogram, None, ('water', 'ground-'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
40055.260997338635,0.00016189670857116005,121379.57395662331,"'Phosphate' (kilogram, None, ('water', 'surface water'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
20331.797998363607,8.217774877281347e-05,20331.797998363603,"'Phosphorus' (kilogram, None, ('soil', 'industrial'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
9914.135276494228,4.007128725737894e-05,9914.135276494231,"'Phosphorus' (kilogram, None, ('water', 'surface water'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
9126.158779605954,3.688641720282804e-05,9126.158779605952,"'Phosphorus' (kilogram, None, ('soil', 'agricultural'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
1088.3979442148793,4.399123620632848e-06,1088.3979442148793,"'Phosphorus' (kilogram, None, ('water',))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
40.13382762947204,1.622142618420466e-07,40.13382762947204,"'Phosphorus' (kilogram, None, ('water', 'ground-'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.02981342266798046,1.2050090003177227e-10,0.09034370146455006,"'Phosphate' (kilogram, None, ('water',))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,2722.181033594925,"'Transformation, to seabed, infrastructure' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,225.81311517507706,"'Transformation, to seabed, unspecified' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,3642219.5422099265,"'Transformation, to shrub land, sclerophyllous' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,93700.27905612774,"'Transformation, to traffic area, rail network' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,651.2593907795887,"'Transformation, to urban/industrial fallow (non-use)' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,2474691.4466397767,"'Transformation, to traffic area, road network' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,232561.73176937024,"'Transformation, to unspecified' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,320.7818627203665,"'Transformation, to urban, discontinuously built' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,2993666.5293041277,"'Transformation, to seabed, drilling and mining' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,615096.6686634668,"'Transformation, to traffic area, rail/road embankment' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,1555.269999361906,"'Strontium, in ground' (kilogram, None, ('natural resource', 'in ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,0.0,"'Transformation, to permanent crop, non-irrigated, intensive' (square meter, None, ('natural resource', 'land'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,57.116363164210675,"'Triclopyr' (kilogram, None, ('soil', 'agricultural'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,589.1517496398532,"'Uranium' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,6951.513349865494,"'Ulexite, in ground' (kilogram, None, ('natural resource', 'in ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
0.0,0.0,0.002656138803903165,"'Trinexapac-ethyl' (kilogram, None, ('soil', 'agricultural'))",2000,GLO,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
57239809.36037369,0.650362854685398,248868731.83483666,"'Nitrate' (kilogram, None, ('water', 'ground-, long-term'))",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
18093917.4160008,0.20558439859617475,463946590.8379559,"'Nitrogen oxides' (kilogram, None, ('air', 'non-urban air or from high stacks'))",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
4145690.8774989573,0.04710363964978503,106299763.89650017,"'Nitrogen oxides' (kilogram, None, ('air', 'urban air close to ground'))",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
2918193.67410282,0.03315672762754271,74825477.27932183,"'Nitrogen oxides' (kilogram, None, ('air',))",2000,GLO,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
